month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall,avg_cum_in_rainfall,avg_cum_acre_ft
5,9,2025,240594597.9617,1057302977,227.555017999065,8.95884105862319,195053.21641624326
5,10,2025,240613736.24130002,1057302977,227.57311903539642,8.959553696423557,195068.7320721403
5,11,2025,242524829.2463,1057302977,229.38063594074228,9.030715636987024,196618.08039772147
5,12,2025,242524829.2463,1057302977,229.38063594074228,9.030715636987024,196618.08039772147
5,13,2025,242524829.2463,1057302977,229.38063594074228,9.030715636987024,196618.08039772147
5,14,2025,242524829.2463,1057302977,229.38063594074228,9.030715636987024,196618.08039772147
5,15,2025,242524829.2463,1057302977,229.38063594074228,9.030715636987024,196618.08039772147
5,16,2025,242535056.8643,1057302977,229.390309249361,9.031096475147343,196626.37206263863
5,17,2025,242535056.8643,1057302977,229.390309249361,9.031096475147343,196626.37206263863
5,18,2025,242535056.8643,1057302977,229.390309249361,9.031096475147343,196626.37206263863
5,19,2025,242535056.8643,1057302977,229.390309249361,9.031096475147343,196626.37206263863
5,20,2025,242543238.086,1057302977,229.39804707085392,9.03140111317952,196633.00468706293
5,21,2025,242543238.086,1057302977,229.39804707085392,9.03140111317952,196633.00468706293
5,22,2025,242543238.086,1057302977,229.39804707085392,9.03140111317952,196633.00468706293
5,23,2025,265510713.9612,1057302977,251.12074754065506,9.88662383067559,215253.04054976912
5,24,2025,265510713.9612,1057302977,251.12074754065506,9.88662383067559,215253.04054976912
5,25,2025,265510713.9612,1057302977,251.12074754065506,9.88662383067559,215253.04054976912
5,26,2025,265646389.3172,1057302977,251.2490696573533,9.89167587241,215363.03435179303
5,27,2025,313957550.9371,1057302977,296.9418962840015,11.69060245670114,254529.5307843793
5,28,2025,360100400.2385,1057302977,340.5839272866248,13.40878921727442,291938.14779863507
5,29,2025,360129857.1648,1057302977,340.6117877267643,13.40988608280271,291962.0289176179
5,30,2025,370934293.65430003,1057302977,350.8306528245971,13.81220280170439,300721.32819821726
5,31,2025,374905335.4033,1057302977,354.5864747936863,13.960069512627431,303940.70416188263
6,1,2025,376581325.5696,1057302977,356.17163080171673,14.022477104663588,305299.45151277224
6,2,2025,376583930.6712,1057302977,356.17409471381825,14.022574108883026,305301.5635030267
6,3,2025,376583930.6712,1057302977,356.17409471381825,14.022574108883026,305301.5635030267
6,4,2025,377694255.0785,1057302977,357.22424252523405,14.063918428218464,306201.71815630695
